x,y
328.1949157714844,259.8616180419922
330.5855712890625,260.9748992919922
330.288818359375,252.9493408203125
329.2331848144531,244.98895263671875
327.2471618652344,237.2111053466797
326.8648376464844,234.5621337890625
330.24365234375,238.36277770996094
328.25592041015625,230.57931518554688
325.99249267578125,222.87161254882812
323.4102478027344,215.264892578125
320.396240234375,207.81982421875
316.699951171875,200.6929931640625
311.65496826171875,194.48614501953125
315.3747253417969,195.45501708984375
310.6171875,188.98153686523438
305.8114318847656,182.54376220703125
300.94683837890625,176.15029907226562
295.99481201171875,169.82449340820312
290.8662109375,163.64175415039062
285.8780517578125,157.36544799804688
281.226806640625,150.81517028808594
276.5755615234375,144.26490020751953
275.1052703857422,140.3020477294922
275.1570739746094,136.634765625
270.41705322265625,130.16220092773438
264.6494140625,124.58197021484375
258.08909606933594,119.95956420898438
263.4356384277344,119.91058349609375
261.0012664794922,116.03114318847656
253.75930786132812,112.59713745117188
246.01922607421875,110.46522521972656
238.0913543701172,109.1855697631836
243.01145935058594,107.1697006225586
237.82379150390625,104.30487823486328
230.4370574951172,103.0591812133789
231.10240173339844,95.0836181640625
229.76829528808594,87.1757583618164
227.07839965820312,79.61368942260742
224.56735229492188,72.13343048095703
222.5928192138672,64.37972640991211
218.6336669921875,57.82086181640625
216.681396484375,50.058616638183594
212.92491149902344,42.97144317626953
209.18373107910156,37.40948486328125
211.51214599609375,36.4676570892334
204.6078643798828,32.442068099975586
196.8520050048828,30.401719093322754
188.8562469482422,29.697776794433594
190.46356201171875,26.100196838378906
182.89511108398438,27.03767967224121
177.5616912841797,27.89061689376831
176.05943298339844,24.814212322235107
173.1935577392578,32.187228202819824
169.54774475097656,27.91483783721924
167.3248291015625,29.81632900238037
166.20126342773438,37.74713897705078
163.73550415039062,39.54043388366699
161.92564392089844,43.36305809020996
162.16746520996094,45.33234977722168
159.64138793945312,50.860107421875
157.00238037109375,58.439945220947266
158.5646209716797,60.084716796875
158.61627197265625,62.57416534423828
156.14419555664062,70.21739196777344
158.17068481445312,73.27947616577148
155.8729248046875,78.75399780273438
156.10440063476562,81.96044921875
158.43630981445312,85.60084533691406
156.24574279785156,93.31424713134766
156.0579376220703,101.32276153564453
157.72122192382812,109.16770935058594
155.96990966796875,111.58158874511719
148.02096557617188,110.61410522460938
143.19583129882812,112.23912811279297
140.5148162841797,112.53228759765625
134.40811157226562,112.23388671875
126.42081451416016,112.87967681884766
118.83380126953125,115.46063995361328
112.0311508178711,119.70533752441406
106.19168853759766,125.20634460449219
102.32137298583984,130.70293426513672
104.56101989746094,133.14407348632812
98.7917709350586,138.73373413085938
93.18765258789062,144.48987579345703
87.66548156738281,150.3249053955078
82.19717788696289,156.21026611328125
76.77331161499023,162.13650512695312
80.62153244018555,161.62640380859375
74.87917709350586,167.18948364257812
70.41287994384766,173.86044311523438
66.60280227661133,180.931396484375
63.21048355102539,188.212890625
60.1259651184082,195.63046264648438
57.30804443359375,203.15318298339844
60.80180740356445,200.2014617919922
60.43426513671875,202.3383026123047
57.59248352050781,209.84591674804688
55.66429138183594,217.64109802246094
54.486083984375,225.58511352539062
56.79264831542969,225.22799682617188
60.57638168334961,220.4381866455078
57.180885314941406,227.69715881347656
55.24014663696289,235.4847869873047
54.29999542236328,243.4598388671875
54.122989654541016,251.48890686035156
55.75990676879883,251.748046875
56.164947509765625,257.79974365234375
55.543697357177734,265.8071594238281
54.282371520996094,273.739013671875
52.41119384765625,281.549560546875
54.214988708496094,284.5399475097656
56.42535400390625,284.4606628417969
54.97996139526367,292.3612976074219
53.08852005004883,300.16851806640625
55.12822723388672,301.203125
52.65176010131836,307.3825378417969
50.849069595336914,315.20477294921875
54.9359130859375,309.1141662597656
53.04389190673828,314.7152099609375
51.95107841491699,322.6681823730469
54.03116989135742,324.30181884765625
54.40147018432617,332.3200378417969
55.18951416015625,340.3056335449219
58.970584869384766,347.0613708496094
65.67325973510742,348.45697021484375
68.48516464233398,341.6825866699219
68.39728546142578,333.6809387207031
70.64952850341797,333.0767517089844
76.1277847290039,335.1085510253906
77.47176361083984,327.2198486328125
77.6142692565918,319.1893310546875
78.96463394165039,311.3527526855469
83.65349960327148,304.90704345703125
90.4822006225586,302.5626220703125
95.54133605957031,298.862060546875
94.36068725585938,290.9990234375
93.46463012695312,283.0841064453125
90.28868865966797,275.7196807861328
94.40476989746094,274.10882568359375
95.36515045166016,266.1513977050781
95.8200912475586,260.98638916015625
97.91554260253906,262.64369201660156
97.94760131835938,254.61485290527344
97.40765380859375,246.5999755859375
100.52758026123047,246.41925048828125
100.86582946777344,242.3351287841797
100.06936645507812,234.35108947753906
100.55612182617188,230.38243103027344
101.20811462402344,226.66470336914062
104.51599884033203,219.70553588867188
108.92242431640625,217.8583221435547
114.33887481689453,212.08633422851562
114.42730712890625,217.63328552246094
113.16972351074219,225.56729125976562
112.4583511352539,233.56651306152344
113.02257537841797,241.5545654296875
116.54293060302734,240.59683227539062
116.8532485961914,248.6160888671875
115.29846954345703,256.4530792236328
118.79586791992188,254.53933715820312
116.46553039550781,261.8760528564453
113.37767028808594,269.2888946533203
108.79566955566406,275.79290771484375
115.53939819335938,273.3500061035156
115.62872314453125,276.805908203125
113.40185546875,284.5246887207031
111.38358306884766,292.30047607421875
109.61771392822266,300.1370849609375
108.19392395019531,308.0428466796875
107.29878997802734,316.0242004394531
107.417724609375,324.0453186035156
110.07432556152344,321.6560363769531
109.81768035888672,327.6275939941406
108.4087142944336,335.5364990234375
107.29115295410156,343.49151611328125
106.60334777832031,351.49432373046875
106.73335266113281,359.5193176269531
109.28192901611328,361.7958984375
110.00928497314453,366.59027099609375
110.16815185546875,374.6218566894531
110.68563842773438,382.63800048828125
111.81078338623047,390.5885009765625
114.7212142944336,391.0837707519531
113.6488265991211,398.72930908203125
115.2599868774414,403.54779052734375
